# ROAD NETWORK GRAPH - TIRANA, ALBANIA - NJESIA 7 
# Data Source: OpenStreetMap 
# Graph Type: Directed weighted graph
# Weight Unit: Meters (great-circle distance)
# Coordinate System: WGS84
# Contains: Road network edges with distances
source,target,weight
10922508789,1840234366,6.62
342241050,10992818968,63.55
10992818968,1840234300,5.91
1840234496,10992818963,68.28
10992818963,1840234401,6.23
1840275505,6887081114,17.26
6887081114,1840275505,17.26
6887081114,1840275624,23.29
1840275624,6887081114,23.29
1840275624,6887081117,18.70
6887081117,1840275624,18.70
6887081117,1843869743,10.49
1843869743,6887081117,10.49
1843869743,1840275547,13.83
1840275547,1843869743,13.83
1840275547,1840275448,19.79
1840275448,1840275547,19.79
1840275448,4664985234,32.08
4664985234,1840275448,32.08
4664985234,1840275616,27.01
1840275616,4664985234,27.01
1840275616,1843869795,26.77
1843869795,1840275616,26.77
1843869795,1840275553,34.67
1840275553,1843869795,34.67
1840275553,6886666630,17.16
6886666630,1840275553,17.16
6886666630,6236571550,17.23
6236571550,6886666630,17.23
6236571550,1843869815,4.28
1843869815,6236571550,4.28
1843869815,6887008019,11.10
6887008019,1843869815,11.10
6887008019,6887008018,6.18
6887008018,6887008019,6.18
6887008018,6887008017,2.97
6887008017,6887008018,2.97
6887008017,1840275552,3.04
1840275552,6887008017,3.04
1840275552,1840275594,7.61
1840275594,1840275552,7.61
1840275594,1843869687,36.70
1843869687,1840275594,36.70
1840275715,1840275462,27.24
1840275462,1840275715,27.24
4543857850,1946518231,18.41
1946518231,4543857852,11.18
4543857852,4549142349,9.88
2863648671,5295449526,40.03
5295449526,2450378823,37.52
2863652397,11072021977,36.40
11072021977,11072003670,35.88
11072003670,6177290825,51.42
6177290825,6177290824,4.74
6177290824,4664924405,4.33
4664924405,6177290834,12.18
6177290834,6177290833,3.32
6177290833,6177290832,2.73
6177290832,1843574995,3.78
1843574995,6177290827,3.74
6177290827,6177290828,2.95
6177290828,6177290829,5.48
6177290829,6177290830,18.78
6177290830,6177290831,33.35
6177290831,4664924334,57.95
4664924334,1843574871,49.15
1843574871,4664924432,5.67
4664924432,1843575034,5.57
1843575034,1843574721,34.59
1843575077,10922895985,6.11
10922895985,1843575077,6.11
10922895985,10922895978,27.45
10922895978,10922895985,27.45
10922895978,1843574956,17.59
1843574956,10922895978,17.59
1843574956,10922895913,4.50
10922895913,1843574956,4.50
10922895913,10922895911,5.97
10922895911,10922895913,5.97
10922895911,1843575108,28.55
1843575108,10922895911,28.55
1843575108,10922896002,24.16
10922896002,1843575108,24.16
10922896002,11413449136,37.74
11413449136,10922896002,37.74
11413449136,4664903943,19.67
4664903943,11413449136,19.67
4664903943,1843574680,48.14
1843574680,4664903943,48.14
1843574680,11135848441,11.62
11135848441,1843574680,11.62
11135848441,10922720904,19.33
10922720904,11135848441,19.33
10922720904,10922895905,3.96
10922895905,10922720904,3.96
10922895905,1843574806,5.00
1843574806,10922895905,5.00
1843574918,1843574837,42.79
1843574837,1843574918,42.79
1843574994,4664924427,8.21
4664924427,1843574994,8.21
4664924427,11072079086,5.52
11072079086,4664924427,5.52
11072079086,11072079094,24.33
11072079094,11072079086,24.33
11072079094,6177290843,21.38
6177290843,11072079094,21.38
6177290843,4664924295,17.38
4664924295,6177290843,17.38
4664924295,4664924411,5.89
4664924411,4664924295,5.89
4664924411,11072079104,96.82
11072079104,4664924411,96.82
11072079104,1843575186,3.35
1843575186,11072079104,3.35
1843575186,6177328094,24.48
6177328094,1843575186,24.48
6177328094,6177290844,5.58
6177290844,6177328094,5.58
6177290844,11072104907,4.11
11072104907,6177290844,4.11
11072104907,1843574683,2.66
1843574683,11072104907,2.66
1843574683,1843574810,12.19
1843574810,1843574683,12.19
1843574810,1843574812,7.24
1843574812,1843574810,7.24
1843574812,6177290845,4.70
6177290845,1843574812,4.70
6177290845,1843574833,8.19
1843574833,6177290845,8.19
1843574833,1843575015,17.14
1843575015,1843574833,17.14
1843575015,1843574914,6.28
1843574914,1843575015,6.28
1843574914,11072133850,3.99
11072133850,1843574914,3.99
11072133850,6177290846,3.57
6177290846,11072133850,3.57
6177290846,1843574893,7.37
1843574893,6177290846,7.37
1843574893,1843575061,10.89
1843575061,1843574893,10.89
4664924340,6177290810,14.38
6177290810,4664924340,14.38
6177290810,4664924346,5.50
4664924346,6177290810,5.50
4664924346,4664924343,22.32
4664924343,4664924346,22.32
