# ROAD NETWORK GRAPH - SHKODER, ALBANIA
# Data Source: OpenStreetMap 
# Graph Type: Directed weighted graph
# Weight Unit: Meters (great-circle distance)
# Coordinate System: WGS84
# Contains: Road network edges with distances
# V = 1,744; E = 3,523 
source,target,weight
5208133662,3311798800,5.62
3311798800,5208133662,5.62
3311799033,3311799103,23.62
3311799103,3311799033,23.62
3311799103,3311799126,13.54
3311799126,3311799103,13.54
3311799126,9931970678,20.71
9931970678,3311799126,20.71
9931970678,3311799113,1.81
3311799113,9931970678,1.81
3311798946,3311798972,4.88
3311798972,3311798946,4.88
3311798972,3406151949,5.70
3406151949,3311798972,5.70
3406151949,3311799010,5.81
3311799010,3406151949,5.81
3311799010,3311799083,22.42
3311799083,3311799010,22.42
3311799083,3406151950,7.39
3406151950,3311799083,7.39
3406151950,3774830569,3.64
3774830569,3406151950,3.64
3774830569,5208133632,4.35
5208133632,3774830569,4.35
5208133632,3311799136,4.48
3311799136,5208133632,4.48
3311799113,3311799155,20.53
3311799155,3311799113,20.53
3314125265,4891870977,18.17
4891870977,3314125265,18.17
4891870977,3758939443,4.39
3758939443,4891870977,4.39
3758939443,5208132220,2.09
5208132220,3758939443,2.09
5208132220,3314125233,9.10
3314125233,5208132220,9.10
3314129682,3314129552,27.46
3314129552,3314129682,27.46
3314129552,3314129515,12.15
3314129515,3314129552,12.15
3314129515,3314129468,13.62
3314129468,3314129515,13.62
3314129468,3314129224,4.45
3314129224,3314129468,4.45
3314125539,3314125799,19.11
3314125799,3314125539,19.11
3314125799,3314125795,3.92
3314125795,3314125799,3.92
3314125795,3314126094,31.37
3314126094,3314125795,31.37
5931462095,5931462096,5.40
5931462096,5931462095,5.40
5931462096,5931462097,2.59
5931462097,5931462096,2.59
5931462097,5931462098,3.58
5931462098,5931462097,3.58
5931462098,5931462099,3.28
5931462099,5931462098,3.28
5931462099,5931462100,3.33
5931462100,5931462099,3.33
5931462100,5931462101,2.61
5931462101,5931462100,2.61
5931462101,5931462102,3.01
5931462102,5931462101,3.01
5931462102,3314125435,3.11
3314125435,5931462102,3.11
3314125435,5931462104,19.60
5931462104,3314125435,19.60
5931462104,5931462103,4.50
5931462103,5931462104,4.50
5931462103,3314125401,3.28
3314125401,5931462103,3.28
3314125401,3314125443,18.97
3314125443,3314125401,18.97
3314125443,3314125405,23.93
3314125405,3314125443,23.93
3314125405,905084951,39.43
905084951,3314125405,39.43
3314125801,5931297863,3.16
5931297863,3314125801,3.16
5931297863,5931297864,3.85
5931297864,5931297863,3.85
5931297864,3314126068,8.50
3314126068,5931297864,8.50
3314126068,5931297865,2.62
5931297865,3314126068,2.62
5931297865,3314126091,2.11
3314126091,5931297865,2.11
3314126091,3314126103,6.45
3314126103,3314126091,6.45
3314126103,3314126130,15.54
3314126130,3314126103,15.54
3314126130,616450373,7.51
616450373,3314126130,7.51
3315853489,3315853490,6.01
3315853490,3315853489,6.01
3315853490,3315853491,6.87
3315853491,3315853490,6.87
3315853491,3315853492,6.76
3315853492,3315853491,6.76
3315853492,3315853493,5.23
3315853493,3315853492,5.23
3315853493,3315853495,7.85
3315853495,3315853493,7.85
3315853495,3315853499,6.98
3315853499,3315853495,6.98
5761683610,3315853506,30.34
3315853506,5761683610,30.34
3315853506,6126268351,6.28
6126268351,3315853506,6.28
6126268351,5765357132,3.50
5765357132,6126268351,3.50
5765357132,3315853505,3.40
3315853505,5765357132,3.40
3315853505,3315853504,3.95
3315853504,3315853505,3.95
3315853504,3315853503,6.00
3315853503,3315853504,6.00
3315853503,6126268352,5.17
6126268352,3315853503,5.17
6126268352,3315853502,5.27
3315853502,6126268352,5.27
3315853502,6126268353,6.43
6126268353,3315853502,6.43
6126268353,3315853501,5.44
3315853501,6126268353,5.44
3315853501,7090757423,7.03
7090757423,3315853501,7.03
7090757423,3315853500,1.37
3315853500,7090757423,1.37
3315853500,3315853496,8.55
3315853496,3315853500,8.55
3315853496,1841779097,9.74
1841779097,3315853496,9.74
3324836616,1877241896,20.77
1877241896,3324836616,20.77
3368091377,4751183478,4.35
4751183478,3368091377,4.35
4751183478,5894579369,1.18
5894579369,4751183478,1.18
3397396015,7106723718,4.36
7106723718,3397396015,4.36
7106723718,5569972556,1.91
5569972556,7106723718,1.91
5569972556,5569972555,6.23
5569972555,5569972556,6.23
5569972555,3397396014,19.94
3397396014,5569972555,19.94
3397396014,3397396016,40.09
3397396016,3397396014,40.09
3397396016,7106723699,66.96
7106723699,3397396016,66.96
7106723699,3397396018,3.66
3397396018,7106723699,3.66
3397396004,5780851531,20.01
5780851531,3397396004,20.01
5780851531,5569972570,28.00
5569972570,5780851531,28.00
5569972570,3397396006,2.76
3397396006,5569972570,2.76
662396448,5569971740,34.98
5569971740,3757875586,23.17
3757875586,13247101046,1.57
12942568738,4891796164,17.55
4891796164,12942568738,17.55
4891796164,1877245911,22.02
1877245911,4891796164,22.02
1877245911,1877245913,11.38
1877245913,1877245911,11.38
1877245913,5208132191,6.60
5208132191,1877245913,6.60
5208132191,2418355561,4.11
2418355561,5208132191,4.11
899050475,3757875582,7.84
3757875582,899050475,7.84
3757875582,3408957657,13.96
3408957657,3757875582,13.96
3397420192,5931297541,8.21
5931297541,3397420192,8.21
5931297541,5931297936,18.38
5931297936,5931297541,18.38
5931297936,5931297937,14.45
5931297937,5931297936,14.45
5931297937,662406482,8.92
662406482,5931297937,8.92
4893932127,3401911620,49.58
3401911620,4893932127,49.58
3401911620,4893932126,21.82
4893932126,3401911620,21.82
4893932126,3401911616,23.28
3401911616,4893932126,23.28
3401911616,3401911613,50.58
3401911613,3401911616,50.58
3401911613,3758772361,44.17
3758772361,3401911613,44.17
3758772361,3401911612,5.58
3401911612,3758772361,5.58
3408790260,3408790265,1.72
3408790265,3408790260,1.72
3408790265,3408790271,1.72
3408790271,3408790265,1.72
3408790271,3408790276,1.72
3408790276,3408790271,1.72
3408790276,3408790284,1.71
3408790284,3408790276,1.71
3408790284,3408790286,1.71
3408790286,3408790284,1.71
3408790286,3408790288,1.72
3408790288,3408790286,1.72
3408790288,3408790287,1.71
3408790287,3408790288,1.71
3408790287,3408790285,1.72
3408790285,3408790287,1.72
3408790285,3408790280,1.71
3408790280,3408790285,1.71
3408790280,3408790274,1.72
3408790274,3408790280,1.72
3408790274,3408790268,1.72
3408790268,3408790274,1.72
3408790268,3408790261,1.71
3408790261,3408790268,1.71
3408790261,3408790259,1.71
3408790259,3408790261,1.71
3408790259,3408790257,1.72
3408790257,3408790259,1.72
3408790257,3408790258,1.71
3408790258,3408790257,1.71
3408790258,3408790260,1.71
3408790260,3408790258,1.71
3250913856,3250913851,51.32
616450172,5928596269,25.80
