# ROAD NETWORK GRAPH - TIRANA, ALBANIA - NJESIA 9 
# Data Source: OpenStreetMap 
# Graph Type: Directed weighted graph
# Weight Unit: Meters (great-circle distance)
# Coordinate System: WGS84
# Contains: Road network edges with distances
source,target,weight
1744630124,6988661374,14.35
1744630124,4583911564,8.05
4583911564,1744630124,8.05
4583911564,6988661373,13.48
6988661373,4583911564,13.48
6988661373,1744630123,37.30
1744630123,6988661373,37.30
1744630123,1744630122,9.73
1744630122,1744630123,9.73
1744630120,1744630121,41.78
1744630121,1744630120,41.78
1744630121,4583911563,9.77
4583911563,1744630121,9.77
507913636,1744631284,27.83
1744631284,507913636,27.83
1744631284,6872195180,27.82
6872195180,1744631284,27.82
6872195180,1744631276,33.93
1744631276,6872195180,33.93
1744631276,11336893475,25.85
11336893475,1744631276,25.85
11336893475,10900387958,45.56
10900387958,11336893475,45.56
10900387958,11432741743,22.03
11432741743,10900387958,22.03
11432741743,1744631270,28.98
1744631270,11432741743,28.98
1747984670,1747984672,11.76
1747984672,1747984670,11.76
1747984672,4587022600,12.62
4587022600,1747984672,12.62
4587022600,1747984675,15.66
1747984675,4587022600,15.66
1747984675,1747984676,28.13
1747984676,1747984675,28.13
1747984676,6883030380,16.78
6883030380,1747984676,16.78
6883030380,1747984671,9.55
1747984671,6883030380,9.55
1747984671,6988328889,7.34
6988328889,1747984671,7.34
6988328889,6978534837,7.84
6978534837,6988328889,7.84
6978534837,4587022653,7.71
4587022653,6978534837,7.71
4587022653,1747984677,13.71
1747984677,4587022653,13.71
1747984677,6988328904,13.19
6988328904,1747984677,13.19
6988328904,6988328891,20.89
6988328891,6988328904,20.89
6988328891,7185419851,25.26
7185419851,6988328891,25.26
7185419851,1747984682,5.68
1747984682,7185419851,5.68
1747984682,1747985111,20.01
1747985111,1747984682,20.01
1747985111,6978534838,23.75
6978534838,1747985111,23.75
6978534838,1747985112,25.37
1747985112,6978534838,25.37
1747984669,4587022616,11.08
4587022616,1747984669,11.08
